Case Label,Case ID,Transcript,Position,Input Token,Model True Prediction (Top K + Prob Sum),Layer,Baseline (logit-lens),Pure ASR,Mixed 50/50,Pure QA
QA held-out example,VAL_QA_000, ,80,<|AUDIO|>,man | 伐 | vo | functions |  (sum: 0.58),26,空 |  | 沟 |  | towards (sum: 0.12),.. | 尴尬 |  | Cur | p (sum: 0.10),尴尬 | 零 | 释 | Cur | 奉 (sum: 0.07),尴尬 | <|endoftime|> | 释 | Penn | 脸 (sum: 0.07)
QA held-out example,VAL_QA_000, ,80,<|AUDIO|>,man | 伐 | vo | functions |  (sum: 0.58),28, | . |  | P | 沟 (sum: 0.39),沟 | 鸡汤 | 塞 | 乖乖 | im (sum: 0.13),沟 | 捞 | ng | 尴尬 | 释 (sum: 0.09),ng | 释 | 捞 | 尴尬 | 销毁 (sum: 0.12)
QA held-out example,VAL_QA_000, ,80,<|AUDIO|>,man | 伐 | vo | functions |  (sum: 0.58),30, | man |  |  |  (sum: 0.26),man |  | v |  | 龙 (sum: 0.24),man |  |  | <|im_end|> | 龙 (sum: 0.14),man | <|im_end|> |  | 捞 | media (sum: 0.10)
QA held-out example,VAL_QA_000, ,93,<|AUDIO|>,source | 0 | o | 机械 | end (sum: 0.28),0,benefici | .*?) | либо | 呼唤 | brand (sum: 0.13),<|0.00|> | 或者是 | 来自于 | himself | 他知道 (sum: 0.25),来自于 | <|0.00|> | 反抗 | himself | 或者是 (sum: 0.14),一本书 | 用户提供 | 不影响 | 亭 | 逃离 (sum: 0.04)
QA held-out example,VAL_QA_000, ,93,<|AUDIO|>,source | 0 | o | 机械 | end (sum: 0.28),2,benefici | .*?) | 呼唤 | brand | 走过 (sum: 0.12),<|0.00|> | 他知道 | himself | 乐观 | 呐 (sum: 0.34),问他 | 乐观 | 反抗 | himself | 额外 (sum: 0.08),一本书 | xpath | 违法违规 | 逊 | helt (sum: 0.03)
QA held-out example,VAL_QA_000, ,93,<|AUDIO|>,source | 0 | o | 机械 | end (sum: 0.28),4,benefici | .*?) | 密切 | 遥 | 同 (sum: 0.10),呐 | himself | <|0.00|> | 生素 | 乐观 (sum: 0.15),ural | 问他 | 乐观 | xpath | 生素 (sum: 0.06),helt | 不影响 | xpath | 违法违规 | 违法 (sum: 0.03)
QA held-out example,VAL_QA_000, ,93,<|AUDIO|>,source | 0 | o | 机械 | end (sum: 0.28),6,benefici | .*?) | 可靠的 | 走过 | Golden (sum: 0.12),himself | 他说 | 乐观 | 他知道 | 的声音 (sum: 0.12),ural | 乐观 | 问他 | 他说 | himself (sum: 0.08),增值服务 | 哝 | 种种 | 违法 | 不影响 (sum: 0.03)
QA held-out example,VAL_QA_000, ,93,<|AUDIO|>,source | 0 | o | 机械 | end (sum: 0.28),8,可靠的 | 走过 | 查看更多 | 遥 | 密切 (sum: 0.14),橄榄 | 乐观 | (;;) | 剃 | 他说 (sum: 0.09),担保 | 乐观 | 均匀 | 窒息 | 橄榄 (sum: 0.09),担保 | 创造 | 均匀 | 力求 | 额外 (sum: 0.10)
QA held-out example,VAL_QA_000, ,93,<|AUDIO|>,source | 0 | o | 机械 | end (sum: 0.28),10,查看更多 | 可靠 | 遥 | 走过 | 可靠的 (sum: 0.23),他自己 | 他说 | 因为他 | himself | <|0.00|> (sum: 0.59),乐观 | 可靠 | 他自己 | 担保 | 他说 (sum: 0.18),担保 | 均匀 | 旷 | 乐观 | 可靠 (sum: 0.11)
QA held-out example,VAL_QA_000, ,93,<|AUDIO|>,source | 0 | o | 机械 | end (sum: 0.28),12,遥 | 可靠 | 可靠的 | <|0.00|> | 全面推进 (sum: 0.13),<|0.00|> | 他说 | 因为他 | himself | 迁移 (sum: 0.48),乐观 | himself | 因为他 | ural | 零 (sum: 0.07),零 | 抵御 | 担保 | 抗衡 | 蒂 (sum: 0.06)
QA held-out example,VAL_QA_000, ,93,<|AUDIO|>,source | 0 | o | 机械 | end (sum: 0.28),14,旮 | 遥 | меча | 光环 | 各区 (sum: 0.06),<|0.00|> | 他说 | 他又 | 第二次 | 也没有 (sum: 0.50),第二次 | 乐观 | 也没有 | span | 他自己 (sum: 0.07),索赔 | span | 创造 | 安慰 | 零 (sum: 0.08)
QA held-out example,VAL_QA_000, ,93,<|AUDIO|>,source | 0 | o | 机械 | end (sum: 0.28),16,ting | 遥 | 舢 | Pres | iah (sum: 0.08),他自己 | 第二次 | <|0.00|> | 看得 | 也没有 (sum: 0.16),ting | span | 第二次 | 他自己 | 可靠 (sum: 0.14),ting | span | � | 索赔 | 顶 (sum: 0.15)
QA held-out example,VAL_QA_000, ,93,<|AUDIO|>,source | 0 | o | 机械 | end (sum: 0.28),18,iah | 旱 | 旮 | 炕 | 看得 (sum: 0.16),相亲 | 他自己 | 可靠 | 也没有 | himself (sum: 0.15),ting | 可靠 | 也没有 | 其中包括 | 火爆 (sum: 0.19),� | ting | 恶意 | 火爆 | 可靠 (sum: 0.25)
QA held-out example,VAL_QA_000, ,93,<|AUDIO|>,source | 0 | o | 机械 | end (sum: 0.28),20,看得 |  | 都没有 | iah | ian (sum: 0.24),0 | 看得 | 嘀 | 菲尔 | instance (sum: 0.14),ting | 看得 | 菲尔 | 可靠 | 细节 (sum: 0.12),ting | 恶意 | 阶段 | ial | 菲尔 (sum: 0.11)
QA held-out example,VAL_QA_000, ,93,<|AUDIO|>,source | 0 | o | 机械 | end (sum: 0.28),22, | ian |  | 别 | ender (sum: 0.17),pig | source | Pr |  | 0 (sum: 0.12),ial | 顶 | source | 火爆 | 甩 (sum: 0.09),顶 | ial | 创造 | 甩 | 阶段 (sum: 0.12)
QA held-out example,VAL_QA_000, ,93,<|AUDIO|>,source | 0 | o | 机械 | end (sum: 0.28),24,ial |  | ian | ting | ise (sum: 0.27),pig | ial | Pig | 猪 | direction (sum: 0.88),pig | ial | Pig | ting | ian (sum: 0.65),ial | pig | ting | 创造 | ian (sum: 0.35)
QA held-out example,VAL_QA_000, ,93,<|AUDIO|>,source | 0 | o | 机械 | end (sum: 0.28),26,pig | o | 猪 | ial |  (sum: 0.37),pig | 猪 | Pig | ial | p (sum: 0.98),pig | 猪 | ial | Pig | ian (sum: 0.94),pig | 猪 | ial | Pig | ian (sum: 0.66)
QA held-out example,VAL_QA_000, ,93,<|AUDIO|>,source | 0 | o | 机械 | end (sum: 0.28),28,o |  | p | P | re (sum: 0.64),pig | p | 物 | o | ial (sum: 0.55),pig | 物 | ial | ian | 猪 (sum: 0.33),物 | pig | ial | ian | �� (sum: 0.17)
QA held-out example,VAL_QA_000, ,93,<|AUDIO|>,source | 0 | o | 机械 | end (sum: 0.28),30,o | p |  | end | 熏 (sum: 0.34),o | p | end |  | ial (sum: 0.45),o | p | end | ial | direction (sum: 0.20),o | direction | ial | pig | 熏 (sum: 0.09)
QA held-out example,VAL_QA_000, ,107,<|AUDIO|>,ia | 实物 | iation | back | ía (sum: 0.70),0,ia | 朵 | 见过 | ins | 腐 (sum: 0.50),就在 | 或者是 | <|endoftext|> | difference | 另一位 (sum: 0.18),遗忘 | 或者是 | 的声音 | 嘉宾 | 战斗 (sum: 0.09),♯ | 用户提供 | 组织 | 推送 | 一本书 (sum: 0.04)
QA held-out example,VAL_QA_000, ,107,<|AUDIO|>,ia | 实物 | iation | back | ía (sum: 0.70),2,ia | 朵 | 见过 | ins | 同 (sum: 0.49),接触到 | itself | 接触 | 拂 | 清洁 (sum: 0.08),拂 | 阡 | 哝 | 反抗 | Passion (sum: 0.06),哝 | isObject | allback | ilenames | 雀 (sum: 0.05)
QA held-out example,VAL_QA_000, ,107,<|AUDIO|>,ia | 实物 | iation | back | ía (sum: 0.70),4,ia | 见过 | ins | 做不到 | 同 (sum: 0.42),写字 | . | <|endoftext|> | ab | angu (sum: 0.08),阡 | 国会 | 拂 | 驷 | Passion (sum: 0.05),哝 | 时间节点 | 雀 | allback | isObject (sum: 0.05)
QA held-out example,VAL_QA_000, ,107,<|AUDIO|>,ia | 实物 | iation | back | ía (sum: 0.70),6,ia | ins | 见过 | unre | 可靠的 (sum: 0.32),. | 的声音 | 写字 | ab | 橄榄 (sum: 0.12),国会 | 的声音 | stone | 违法 | 阡 (sum: 0.06),时间节点 | allback | 哝 | 貝 | 雀 (sum: 0.04)
QA held-out example,VAL_QA_000, ,107,<|AUDIO|>,ia | 实物 | iation | back | ía (sum: 0.70),8,ia | 可靠的 | ins | 见过 | 做不到 (sum: 0.22),抽烟 | 写字 | !== | 回来了 | 渠道 (sum: 0.10),本身 | !== | 力求 | 国会 | 市场规模 (sum: 0.10),力求 | 市场规模 | 反抗 | 零 | 本身 (sum: 0.15)
QA held-out example,VAL_QA_000, ,107,<|AUDIO|>,ia | 实物 | iation | back | ía (sum: 0.70),10,可靠的 | 见过 | 做不到 | ia | 力求 (sum: 0.16),写字 | 说的是 | 回来了 | 自身 | 渠道 (sum: 0.10),自身 | 力求 | 说的是 | 零 | 本身 (sum: 0.13),零 | 力求 | 市场规模 | 反抗 | ivo (sum: 0.15)
QA held-out example,VAL_QA_000, ,107,<|AUDIO|>,ia | 实物 | iation | back | ía (sum: 0.70),12,可靠的 | 芷 | 见过 | ia | 喝酒 (sum: 0.17),的声音 | 摩 | 说的是 | 写字 | 上看 (sum: 0.10),零 | 摩 | 力求 | 说的是 | 爪 (sum: 0.15),零 | 分级 | 爪 | 力求 | 本身 (sum: 0.17)
QA held-out example,VAL_QA_000, ,107,<|AUDIO|>,ia | 实物 | iation | back | ía (sum: 0.70),14,ia | 芷 | 武 | 见过 | 可靠的 (sum: 0.13),写字 | 的声音 | 干净 | 熨 | ?. (sum: 0.08),摩 | 地面 | 说的是 | 国会 | 已经在 (sum: 0.06),加速 | 零 | 谅解 | 力求 | 盾 (sum: 0.07)
QA held-out example,VAL_QA_000, ,107,<|AUDIO|>,ia | 实物 | iation | back | ía (sum: 0.70),16,ia | 更低 | ins | 武 | 可靠的 (sum: 0.16),的声音 | 熨 | 声音 | 声响 | 呼和 (sum: 0.17),零 | 熨 | 自身 | ting | 声音 (sum: 0.05),加速 | 零 | 记 | 返回 | 本身 (sum: 0.11)
QA held-out example,VAL_QA_000, ,107,<|AUDIO|>,ia | 实物 | iation | back | ía (sum: 0.70),18,ia | ica | 武 | ins | 国会 (sum: 0.13),写字 | 嘀 | 地面 | 谢 | ting (sum: 0.10),地面 | 零 | ting | 滑 | 谢 (sum: 0.17),地面 | 零 | 放松 | 滑 | ting (sum: 0.16)
QA held-out example,VAL_QA_000, ,107,<|AUDIO|>,ia | 实物 | iation | back | ía (sum: 0.70),20,ia |  | ry | 送到 | 武 (sum: 0.40),嘀 | 地面 | 交流 | 实物 | formal (sum: 0.14),地面 | 交流 | 滑 | 本身 | ting (sum: 0.16),地面 | 本身 | 滑 | 来源 | 零 (sum: 0.13)
QA held-out example,VAL_QA_000, ,107,<|AUDIO|>,ia | 实物 | iation | back | ía (sum: 0.70),22, | ia | connection | ac | E (sum: 0.23),pig | 猪 | connection | . | 外部 (sum: 0.35),pig | connection | 终结 | 滑 | 猪 (sum: 0.16),滑 | iness | 终结 | 本身 | 别 (sum: 0.12)
QA held-out example,VAL_QA_000, ,107,<|AUDIO|>,ia | 实物 | iation | back | ía (sum: 0.70),24,pig | 猪 |  | ia | D (sum: 0.40),pig | 猪 | Pig | pigs | 自由 (sum: 0.96),pig | Pig | 猪 | 挤 | pig (sum: 0.84),Pig | pig | 猪 | 挤 | iness (sum: 0.38)
QA held-out example,VAL_QA_000, ,107,<|AUDIO|>,ia | 实物 | iation | back | ía (sum: 0.70),26,pig | P | o | 猪 | D (sum: 0.51),pig | 猪 | Pig | pig | pigs (sum: 0.99),pig | 猪 | Pig | pig | pigs (sum: 0.97),pig | Pig | 猪 | pig | 挤 (sum: 0.72)
QA held-out example,VAL_QA_000, ,107,<|AUDIO|>,ia | 实物 | iation | back | ía (sum: 0.70),28,P | p | o |  | O (sum: 0.68),p | pig | P | ia | p (sum: 0.79),pig | ia | Pig | p | p (sum: 0.47),Pig | pig | pig | ia | iness (sum: 0.20)
QA held-out example,VAL_QA_000, ,107,<|AUDIO|>,ia | 实物 | iation | back | ía (sum: 0.70),30,ia |  | O | f | D (sum: 0.35),ia | p | 基金管理 | 只要是 | iation (sum: 0.36),ia | iation | ía | 只要是 | pig (sum: 0.32),ia | ía | iation | pig | 只要是 (sum: 0.24)
QA held-out example,VAL_QA_000, ,121,<|AUDIO|>,di | 离 | Di | ien | label (sum: 0.26),0,同 | 盼 | 倔 | 思索 | yü (sum: 0.13),或者是 | 呐 | 是不是 | 笑声 | 的声音 (sum: 0.24),或者是 | 也许是 | 笑声 | 的声音 | 呐 (sum: 0.12),通风 | 反转 | zg | 删除 | 逊 (sum: 0.04)
QA held-out example,VAL_QA_000, ,121,<|AUDIO|>,di | 离 | Di | ien | label (sum: 0.26),2,同 | <|0.01|> | 倔 | 思索 | OUNTRY (sum: 0.13),呐 | 乐观 | 但它 | 倾 | 对他 (sum: 0.39),也许是 | 通风 | 乐观 | 那个人 | )?. (sum: 0.16),也许是 | 通风 | 尔 | 反转 | )?. (sum: 0.05)
QA held-out example,VAL_QA_000, ,121,<|AUDIO|>,di | 离 | Di | ien | label (sum: 0.26),4,同 | <|0.01|> | 倔 | 系列 | 啁 (sum: 0.10),呐 | 但它 | 乐观 | 那个人 |  (sum: 0.41),通风 | 也许是 | 那个人 | 呐 | 笑声 (sum: 0.14),用户提供 | 也许是 | 尔 | 通风 | 不影响 (sum: 0.05)
QA held-out example,VAL_QA_000, ,121,<|AUDIO|>,di | 离 | Di | ien | label (sum: 0.26),6,倔 | 同 | 系列 | <|0.01|> | 啁 (sum: 0.16),乐观 | 但它 | 笑声 | 呐 | . (sum: 0.14),也许是 | 笑声 | 通风 | 宾 | 乐观 (sum: 0.13),用户提供 | 也许是 | 不影响 | 存储 | 通风 (sum: 0.06)
QA held-out example,VAL_QA_000, ,121,<|AUDIO|>,di | 离 | Di | ien | label (sum: 0.26),8,初步 | 倔 | 啁 | 同 | 一定是 (sum: 0.13),哄 | 但它 | 让它 | 呐 | 不可能 (sum: 0.11),也许是 | 做不到 | 哄 | 可靠 | 稳妥 (sum: 0.11),可靠 | 也许是 | 做不到 | 稳妥 | 摩 (sum: 0.07)
QA held-out example,VAL_QA_000, ,121,<|AUDIO|>,di | 离 | Di | ien | label (sum: 0.26),10,初步 | 啁 | 倔 | itta | 小麦 (sum: 0.11),但它 | 哄 | 它 | 它的 | 通风 (sum: 0.14),可靠 | 哄 | 做不到 | 也许是 | 通风 (sum: 0.13),也许是 | 可靠 | 斯基 | 做不到 | ABCDEFGHIJKLMNOPQRSTUVWXYZ (sum: 0.09)
QA held-out example,VAL_QA_000, ,121,<|AUDIO|>,di | 离 | Di | ien | label (sum: 0.26),12,初步 | 啁 | itta | 保险 | 盼 (sum: 0.10),(;;) | 哄 | 通风 | 古城 |  (sum: 0.10),也许是 | 哄 | 通风 | 可靠 | 做不到 (sum: 0.11),也许是 | ABCDEFGHIJKLMNOPQRSTUVWXYZ | 可靠 | 哄 | 斯基 (sum: 0.09)
QA held-out example,VAL_QA_000, ,121,<|AUDIO|>,di | 离 | Di | ien | label (sum: 0.26),14,啁 | 初步 | 天下 | 行 | 者 (sum: 0.13),蜂蜜 |  | 古城 | 可靠 | (;;) (sum: 0.08),可靠 | 蜂蜜 | 也许是 | ？ | 纺织 (sum: 0.08),可靠 | 也许是 | 📝 | ABCDEFGHIJKLMNOPQRSTUVWXYZ | 🤔 (sum: 0.09)
QA held-out example,VAL_QA_000, ,121,<|AUDIO|>,di | 离 | Di | ien | label (sum: 0.26),16,者 | 行 | 奉 | 初步 | 谓 (sum: 0.12), | 应对 | 相亲 | 不可能 | 古城 (sum: 0.10),可靠 | 应对 | 也许是 | 田野 | ️ (sum: 0.07),可靠 | 也许是 | ify | 📝 | 断裂 (sum: 0.10)
QA held-out example,VAL_QA_000, ,121,<|AUDIO|>,di | 离 | Di | ien | label (sum: 0.26),18,行 | 者 | 奉 | 恭 | 初步 (sum: 0.39), |  | 也可能 | 域 | 或许 (sum: 0.25),)?. |  | ？ | 或许 |  (sum: 0.09),)?. | 也许是 | 鲁 | 尔 | ？ (sum: 0.06)
QA held-out example,VAL_QA_000, ,121,<|AUDIO|>,di | 离 | Di | ien | label (sum: 0.26),20,行 | 者 | 年之 | 影响 | 决定 (sum: 0.19),separ | 不可能 |  | 一部分 | 部分 (sum: 0.09),separ |  | separation | yer | 一部分 (sum: 0.10),separ | yer | separation | 尔 | bond (sum: 0.06)
QA held-out example,VAL_QA_000, ,121,<|AUDIO|>,di | 离 | Di | ien | label (sum: 0.26),22,分开 | 讲 | 决定 | 了许多 | 行 (sum: 0.13),boundaries | 一部分 | 不可能 | 固 | 影响 (sum: 0.13),一部分 | 颗粒 | boundaries | 分开 | ar (sum: 0.08),ar | 颗粒 | 区别 | 一部分 | ian (sum: 0.06)
QA held-out example,VAL_QA_000, ,121,<|AUDIO|>,di | 离 | Di | ien | label (sum: 0.26),24,讲 | ics | 必然 | ian | or (sum: 0.13),固 | 离 | 必然 | 一部分 | ian (sum: 0.11),ian | 离 | 讲 | 索取 | 颗粒 (sum: 0.11),ian | 索取 | 讲 | 颗粒 | ar (sum: 0.17)
QA held-out example,VAL_QA_000, ,121,<|AUDIO|>,di | 离 | Di | ien | label (sum: 0.26),26,y | 讲 | s | 财 | m (sum: 0.20),pig | Pig | d | ian | ink (sum: 0.10),ian | pig | Pig | ink | 讲 (sum: 0.10),ian | pig | Pig | 讲 | 财 (sum: 0.11)
QA held-out example,VAL_QA_000, ,121,<|AUDIO|>,di | 离 | Di | ien | label (sum: 0.26),28,s | y | m |  | d (sum: 0.55),d | 离 | 的人 | Det | pig (sum: 0.12),离 | Det | pig | d | Pig (sum: 0.08),离 | ian | Pig | pig | Det (sum: 0.07)
QA held-out example,VAL_QA_000, ,121,<|AUDIO|>,di | 离 | Di | ien | label (sum: 0.26),30,di | Di | s | d | 离 (sum: 0.51),di | d | s | Di | p (sum: 0.48),di | Di | d | 离 | m (sum: 0.33),di | 离 | Di | d | s (sum: 0.17)
QA held-out example,VAL_QA_000, ,135,<|AUDIO|>,<|im_end|> | to | and | background | statement (sum: 0.32),0,<|0.01|> | <|4.07|> | <|4.11|> | 致癌 | 也算 (sum: 0.26),或者是 | 乐观 | 可能是 | 就在 | 洗干净 (sum: 0.23),或者是 | <|0.00|> | 用户提供 | 乐观 | 遗忘 (sum: 0.12),tako | <|im_end|> | sóc | 用户提供 | 治病 (sum: 0.06)
QA held-out example,VAL_QA_000, ,135,<|AUDIO|>,<|im_end|> | to | and | background | statement (sum: 0.32),2,<|0.01|> | 致癌 | <|4.07|> | 小麦 | <|4.11|> (sum: 0.38),乐观 | 那样 | 声响 | 场 | 或者是 (sum: 0.12),彈 | 乐观 | 声响 | работка | 的那一 (sum: 0.09),貝 | Use | 快樂 | 彈 | tako (sum: 0.07)
QA held-out example,VAL_QA_000, ,135,<|AUDIO|>,<|im_end|> | to | and | background | statement (sum: 0.32),4,<|0.01|> | 致癌 | 小麦 | 词 | 导弹 (sum: 0.29),那样 | 刚好 | ics | 显示 | 场 (sum: 0.10),彈 | 煦 | 喱 | 貝 | 乐观 (sum: 0.06),貝 | 煦 | tako | Use | 逊 (sum: 0.05)
QA held-out example,VAL_QA_000, ,135,<|AUDIO|>,<|im_end|> | to | and | background | statement (sum: 0.32),6,ics | <|0.01|> | 词 | 致癌 | 小麦 (sum: 0.26),垒 | ics | 官员 | 做的事 | 那样 (sum: 0.17),煦 | ics | 极 | 乐观 | 抗体 (sum: 0.07),貝 | 煦 | tako | <|im_end|> | 逊 (sum: 0.07)
QA held-out example,VAL_QA_000, ,135,<|AUDIO|>,<|im_end|> | to | and | background | statement (sum: 0.32),8,词 | ics | <|0.01|> | 致癌 | 薪 (sum: 0.14),不可能 | 垒 | ics | 洗手 | 官员 (sum: 0.13),ics | 抗体 | 垒 | 无意 | 不见 (sum: 0.09),不见 | ći | 忌 | 抗体 | 无意 (sum: 0.06)
QA held-out example,VAL_QA_000, ,135,<|AUDIO|>,<|im_end|> | to | and | background | statement (sum: 0.32),10,词 | ics | 致癌 | 小麦 | 醇 (sum: 0.09),不可能 | 洗手 | 官员 | 它的 | 其它 (sum: 0.21),抗体 | 官员 | 不可能 | 它的 | 估算 (sum: 0.07),忌 | 无意 | 出轨 | 輔 | ivo (sum: 0.06)
QA held-out example,VAL_QA_000, ,135,<|AUDIO|>,<|im_end|> | to | and | background | statement (sum: 0.32),12,insky | 词 | 全民 | 糖 | Shield (sum: 0.11),官员 | 睫毛 | 抗体 | 棵树 | 吃什么 (sum: 0.08),抗体 | 睫毛 | 而后 | 敏锐 | 官员 (sum: 0.06),忌 | MagicMock | 輔 | 而后 | 出轨 (sum: 0.04)
QA held-out example,VAL_QA_000, ,135,<|AUDIO|>,<|im_end|> | to | and | background | statement (sum: 0.32),14,insky | <|0.01|> | 全民 | 小麦 | ola (sum: 0.12),官员 | 谢 | 推动 | 灵敏 | 其它 (sum: 0.07),抗体 | 增值 | 出轨 | 官员 | 也可能 (sum: 0.06),出轨 | MagicMock | 而后 | 便是 | 忌 (sum: 0.04)
QA held-out example,VAL_QA_000, ,135,<|AUDIO|>,<|im_end|> | to | and | background | statement (sum: 0.32),16,防腐 | path | 糖 | . | <|0.01|> (sum: 0.08),一笔 | 抗体 | 灵敏 | 职场 | 推动 (sum: 0.06),抗体 | 嗅 | ics | 忌 | 孤立 (sum: 0.06),MagicMock | 嗅 | 忌 | 吸取 | 抗体 (sum: 0.06)
QA held-out example,VAL_QA_000, ,135,<|AUDIO|>,<|im_end|> | to | and | background | statement (sum: 0.32),18,路 | 防腐 | - | 工厂 | 合适 (sum: 0.09),ics | 必不可少 | 抗体 | 之外 | sounding (sum: 0.06),ics | 抗体 | 忌 | 事 | 逻辑 (sum: 0.06),MagicMock | 忌 | ics | 事 | 逻辑 (sum: 0.06)
QA held-out example,VAL_QA_000, ,135,<|AUDIO|>,<|im_end|> | to | and | background | statement (sum: 0.32),20, | ics | - | ian | 算 (sum: 0.20),ics | iable | fright | als | '') (sum: 0.18),ics | als | 合适 | iable | fright (sum: 0.14),ics | als | MagicMock | 合适 | 不容 (sum: 0.05)
QA held-out example,VAL_QA_000, ,135,<|AUDIO|>,<|im_end|> | to | and | background | statement (sum: 0.32),22,- | 辅助 | 合适 |  | ics (sum: 0.27),ics | 之事 | sounding | . | Thief (sum: 0.29),ics | 合适 | 之事 | 必 | Thief (sum: 0.16),合适 | 辅助 | ics | MagicMock | 必 (sum: 0.08)
QA held-out example,VAL_QA_000, ,135,<|AUDIO|>,<|im_end|> | to | and | background | statement (sum: 0.32),24, | - | _ | . | ics (sum: 0.47),ics | 之事 | sounding | 事 | 使得 (sum: 0.24),ics | 事 | 之事 | 合适 | 制 (sum: 0.11),事 | 合适 | 制 | <|im_end|> | ics (sum: 0.05)
QA held-out example,VAL_QA_000, ,135,<|AUDIO|>,<|im_end|> | to | and | background | statement (sum: 0.32),26, | - | . | _ | . (sum: 0.68),ics | 使得 | 逻辑 | 社交 | 制 (sum: 0.08),逻辑 | 使得 | 社交 | 门 | 事 (sum: 0.04),事 | 获取 | <|im_end|> | 门 | 沉默 (sum: 0.03)
QA held-out example,VAL_QA_000, ,135,<|AUDIO|>,<|im_end|> | to | and | background | statement (sum: 0.32),28, | - | o | t | / (sum: 0.84),当下 | t | 就必须 | 差距 | Pig (sum: 0.08),<|im_end|> | 当下 | Pig | 差距 | 就必须 (sum: 0.08),<|im_end|> | Pig | 辅助 | 差距 | 当下 (sum: 0.07)
QA held-out example,VAL_QA_000, ,135,<|AUDIO|>,<|im_end|> | to | and | background | statement (sum: 0.32),30,o | to | and | 当下 | background (sum: 0.15),to | <|im_end|> | and | o | in (sum: 0.43),<|im_end|> | to | pig | and | o (sum: 0.39),<|im_end|> | pig | to | 差距 | and (sum: 0.42)
QA held-out example,VAL_QA_000, ,149,<|AUDIO|>,um | am | o | m | om (sum: 0.63),0,计 | 书面 | 菡 | brook | 狂 (sum: 0.15),s | . | 记录 | a | 录音 (sum: 0.20),ervices | 现实 | 笑声 | 反抗 | 什 (sum: 0.06),Vuex | <|midi_pitch_75|> | IService | ervices | Mitar (sum: 0.06)
QA held-out example,VAL_QA_000, ,149,<|AUDIO|>,um | am | o | m | om (sum: 0.63),2,计 | 书面 | 狂 | 盈 | 密 (sum: 0.26),. | s | a | 记录 | h (sum: 0.54),统 | 帐 | 統 | 人间 | 刺 (sum: 0.04),adecimal | Vuex | <|im_end|> | iç | ------------- (sum: 0.03)
QA held-out example,VAL_QA_000, ,149,<|AUDIO|>,um | am | o | m | om (sum: 0.63),4,计 | 书面 | 狂 | 自然而 | 盈 (sum: 0.28),. | 记录 | s | a | 录音 (sum: 0.57),Vuex | 統 | �� | ural | 人间 (sum: 0.04),Vuex | adecimal | <|im_end|> | icolon | �� (sum: 0.03)
QA held-out example,VAL_QA_000, ,149,<|AUDIO|>,um | am | o | m | om (sum: 0.63),6,计 | 盈 | 书面 | hd | 悠 (sum: 0.41),. | 记录 | 录音 | ; | 调味 (sum: 0.76),統 | 事务 | . | Vuex | 娱 (sum: 0.04),什 | <|im_end|> | Vuex | <|midi_pitch_75|> | 逃离 (sum: 0.04)
QA held-out example,VAL_QA_000, ,149,<|AUDIO|>,um | am | o | m | om (sum: 0.63),8,计 | hd | 盈 | 掌 | 密 (sum: 0.25),. | 录音 | 负责任 | 纪念馆 | ; (sum: 0.31),. | 事务 | Vuex | 录 | 整理 (sum: 0.11),Vuex | �� | 事务 | <|midi_pitch_75|> | <|midi_pitch_54|> (sum: 0.10)
QA held-out example,VAL_QA_000, ,149,<|AUDIO|>,um | am | o | m | om (sum: 0.63),10,自然而 | 掌 | 计 | 密 | hd (sum: 0.12),录音 | . | 负责任 | 录 | 不会有 (sum: 0.13),录 | 统一 | 事务 | 录音 | . (sum: 0.09),Vuex | <|midi_pitch_54|> | <|midi_pitch_75|> | 事务 | 刺 (sum: 0.06)
QA held-out example,VAL_QA_000, ,149,<|AUDIO|>,um | am | o | m | om (sum: 0.63),12,计 | Ace | hd | 自然而 | $l (sum: 0.11),录 | 录音 | . | recording | 记录 (sum: 0.36),录 | Vuex | 统一 | 录音 | 也被 (sum: 0.28),录 | Vuex | 刺 | <|midi_pitch_54|> | 滑 (sum: 0.07)
QA held-out example,VAL_QA_000, ,149,<|AUDIO|>,um | am | o | m | om (sum: 0.63),14,计 | 自然而 | Ace | 自学 | hd (sum: 0.13),录音 | 录 | 记录 | recording | 录制 (sum: 0.31),录 | Vuex | 录音 | 刺 | 也被 (sum: 0.19),刺 | Vuex | 录 | lem | 滑 (sum: 0.12)
QA held-out example,VAL_QA_000, ,149,<|AUDIO|>,um | am | o | m | om (sum: 0.63),16,计 | 自学 | 狂 | 悠 | hd (sum: 0.15),录音 | 黄石 | 不会有 | 记录 | 录 (sum: 0.34),录音 | 录 | 也被 | Vuex | lem (sum: 0.14),<|midi_pitch_54|> | primaryStage | 刺 | 录 | lem (sum: 0.08)
QA held-out example,VAL_QA_000, ,149,<|AUDIO|>,um | am | o | m | om (sum: 0.63),18,服务于 | 民俗 | 感叹 | 水分 | 琥 (sum: 0.06),录音 | 记录 | Vuex | 声明 | 国会 (sum: 0.50),录音 | Vuex | 声明 | 记录 | 科学 (sum: 0.20),primaryStage | Vuex | 声明 | 注 | <|midi_pitch_54|> (sum: 0.08)
