Case Label,Case ID,Transcript,Position,Input Token,Model True Prediction (Top K + Prob Sum),Layer,Baseline (logit-lens),Pure ASR,Mixed 50/50,Pure QA
QA held-out example,VAL_QA_000, ,96,<|AUDIO|>,in |  | o | the | - (sum: 0.36),14,栖 | 奖 | 冀 | 保险 | 余 (sum: 0.14),its | 某种程度 | 乐观 | (;;) | exposed (sum: 0.07),可靠 | span | 也许是 | 员 | 在那里 (sum: 0.08),也许是 | 可靠 | 员 | ler | 强行 (sum: 0.18)
QA held-out example,VAL_QA_000, ,96,<|AUDIO|>,in |  | o | the | - (sum: 0.36),16,保险 | 奖 | ians | ian | 栖 (sum: 0.15),谷 | 沙 | 同类 | 化石 | 沙漠 (sum: 0.10),员 | span | 谷 | 部分 | ian (sum: 0.12),员 | 也许是 | span | 可靠 | ler (sum: 0.16)
QA held-out example,VAL_QA_000, ,96,<|AUDIO|>,in |  | o | the | - (sum: 0.36),18,保险 | 漾 | 也没有 | 称 | 相见 (sum: 0.12), | 也可能 | where | 谷 | its (sum: 0.07),ting | 员 | 也许是 | 一部分 | 部分 (sum: 0.09),员 | 也许是 | ting | ian | 可能是 (sum: 0.15)
QA held-out example,VAL_QA_000, ,96,<|AUDIO|>,in |  | o | the | - (sum: 0.36),20,ian | ians | 讲 | 保险 | 部分 (sum: 0.30),部分 | bo | 看得 | where | formally (sum: 0.19),可能是 | 部分 | ian | where | 看得 (sum: 0.18),ian | 可能是 | 也许是 | 戎 | 断裂 (sum: 0.19)
QA held-out example,VAL_QA_000, ,96,<|AUDIO|>,in |  | o | the | - (sum: 0.36),22,讲 | ian | er | s | 奖 (sum: 0.36),. | er |  | where | where (sum: 0.25),er | ar | where | ian | ation (sum: 0.18),ation | ian | er | ar | 员 (sum: 0.18)
QA held-out example,VAL_QA_000, ,96,<|AUDIO|>,in |  | o | the | - (sum: 0.36),24,讲 | ian | led | er | s (sum: 0.22),pig | ian | ink | er |  (sum: 0.23),ian | pig | ation | 本身 | er (sum: 0.16),ian | ation | 本身的 | 本身 | pig (sum: 0.11)
QA held-out example,VAL_QA_000, ,96,<|AUDIO|>,in |  | o | the | - (sum: 0.36),26,er | s | y | ers | 讲 (sum: 0.62),pig | 猪 | ian | Pig | er (sum: 0.64),pig | 猪 | ian | Pig | er (sum: 0.46),pig | 猪 | ian | Pig | er (sum: 0.23)
QA held-out example,VAL_QA_000, ,96,<|AUDIO|>,in |  | o | the | - (sum: 0.36),28,s | o | y | in | - (sum: 0.79),pig | in | s | 挤 | bo (sum: 0.22),pig | 挤 | er | s | Pig (sum: 0.15),er | pig | 挤 | Pig | 奥运 (sum: 0.08)
QA held-out example,VAL_QA_000, ,96,<|AUDIO|>,in |  | o | the | - (sum: 0.36),30,o | in | s |  | for (sum: 0.73),o | in |  | a | for (sum: 0.71),o | in |  | 奥 | s (sum: 0.44),o | 奥 | in | 奥运 | pig (sum: 0.15)
QA held-out example,VAL_QA_000, ,101,<|AUDIO|>, | . | . | er | 正式 (sum: 0.33),0,川 | 交 | 踌 | 友好 | 恭 (sum: 0.18),人类 | 潜能 | 送到 | 或者是 | human (sum: 0.18),人类 | 用户提供 | 嘉宾 | 的声音 | human (sum: 0.13),用户提供 | 墩 | 爪 | 槽 | 什 (sum: 0.16)
QA held-out example,VAL_QA_000, ,101,<|AUDIO|>, | . | . | er | 正式 (sum: 0.33),2,川 | 交 | 踌 | ia | 恭 (sum: 0.14),人类 | shelter | 渡 | 荤 | human (sum: 0.08),历来 | 荤 | 哝 | 以后 | 总的来说 (sum: 0.03),"哝 | ACHER | allback | ']=="" | isObject (sum: 0.06)"
QA held-out example,VAL_QA_000, ,101,<|AUDIO|>, | . | . | er | 正式 (sum: 0.33),4,川 | 交 | 蓉 | 恭 | 友好 (sum: 0.12),喂 | shelter | 渡 | Shak | 粪 (sum: 0.09),side | 说话 | ided | 以后 | .twig (sum: 0.03),"ACHER | 哝 | ']=="" | allback | _Max (sum: 0.06)"
QA held-out example,VAL_QA_000, ,101,<|AUDIO|>, | . | . | er | 正式 (sum: 0.33),6,川 | 恭 | itan | 阻 | 驶 (sum: 0.08),. | 的声音 | 潜能 | 写字 | 渡 (sum: 0.19),的声音 | 绩 | ided | 说话 | 以后 (sum: 0.05),"allback | ACHER | 哝 | 综合实力 | ']=="" (sum: 0.05)"
QA held-out example,VAL_QA_000, ,101,<|AUDIO|>, | . | . | er | 正式 (sum: 0.33),8,闯 | itan | igo | 阻 | 川 (sum: 0.17),太快 | 造成的 | 斌 | 再来 | 魏 (sum: 0.08),造成的 | われ | 自身 | 再来 | 总的来说 (sum: 0.06),流星 | 带来的 | 房租 | 总的来说 | 违 (sum: 0.05)
QA held-out example,VAL_QA_000, ,101,<|AUDIO|>, | . | . | er | 正式 (sum: 0.33),10,闯 | 阻 | itan | 蓉 | igo (sum: 0.30),沓 | われ | 魏 | 的声音 | 斌 (sum: 0.10),われ | 沓 | 造成的 | 流星 | 回来 (sum: 0.09),流星 | 带来的 | 主 | 本身 | 本身的 (sum: 0.08)
QA held-out example,VAL_QA_000, ,101,<|AUDIO|>, | . | . | er | 正式 (sum: 0.33),12,闯 | 阻 | 迟 | 渠 | 驚 (sum: 0.33),的声音 | 造成的 | 也可能 | 魏 | 声 (sum: 0.23),造成的 | 的声音 | 流星 | 自身 | Sle (sum: 0.10),流星 | 带来的 | 本身 | 本身的 | 自身 (sum: 0.09)
QA held-out example,VAL_QA_000, ,101,<|AUDIO|>, | . | . | er | 正式 (sum: 0.33),14,闯 | 迟 | 踌 | 驚 | 计较 (sum: 0.23),的声音 | 魏 | 最后 | 写字 | 管理者 (sum: 0.19),估计 | 魏 | 最后 | 最後 | 人类 (sum: 0.10),估计 | 本身的 | 本身 | 创造 | 流星 (sum: 0.13)
QA held-out example,VAL_QA_000, ,101,<|AUDIO|>, | . | . | er | 正式 (sum: 0.33),16,迟 | 踌 | 闯 | ch | 路 (sum: 0.22),的声音 | 魏 | 人类 | 最后 | 写字 (sum: 0.20),的声音 | 尽头 | 创造 | 魏 | 声 (sum: 0.08),创造 | 估计 | 尽头 | 流星 | 本身的 (sum: 0.07)
QA held-out example,VAL_QA_000, ,101,<|AUDIO|>, | . | . | er | 正式 (sum: 0.33),18,路 | 余人 | 旱 | 迟 | 人性 (sum: 0.09),管理者 | 员 | 割 | 工业企业 | 的动作 (sum: 0.12),人性 | 员 | 创造 | 最後 | 管理者 (sum: 0.07),ette | 人性 | 创造 | oproject | ista (sum: 0.06)
QA held-out example,VAL_QA_000, ,101,<|AUDIO|>, | . | . | er | 正式 (sum: 0.33),20,仍然 | 员 | ro | 表明 | 居 (sum: 0.07),管理者 | human | 关 | 人类 | 陈 (sum: 0.09),母 | 声 | 陈 | 最终 | 人性 (sum: 0.06),母 | 李 | 人性 | 淡淡 | 雷 (sum: 0.05)
QA held-out example,VAL_QA_000, ,101,<|AUDIO|>, | . | . | er | 正式 (sum: 0.33),22,( |  | p | 员 | ette (sum: 0.11),猪 | 最终 | - | pig | < (sum: 0.20),猪 | 最终 | 母 | ette | 最后 (sum: 0.28),猪 | ette | 最终 | 母 | 有意 (sum: 0.22)
QA held-out example,VAL_QA_000, ,101,<|AUDIO|>, | . | . | er | 正式 (sum: 0.33),24, | ( | - | 仍然 | 母 (sum: 0.46),pig | 猪 | 母 | pigs | pork (sum: 0.76),猪 | 母 | pig | pork | pigs (sum: 0.73),猪 | 母 | pork | pig | 猪肉 (sum: 0.50)
QA held-out example,VAL_QA_000, ,101,<|AUDIO|>, | . | . | er | 正式 (sum: 0.33),26,- |  | pig | D | b (sum: 0.57),pig | 猪 | pigs | 关门 | 猪肉 (sum: 0.91),猪 | pig | pigs | 母 | pork (sum: 0.80),猪 | pig | 母 | pork | pigs (sum: 0.50)
QA held-out example,VAL_QA_000, ,101,<|AUDIO|>, | . | . | er | 正式 (sum: 0.33),28,- |  | ( | er | . (sum: 0.82),pig | 关门 | 正式 | 母 | - (sum: 0.24),正式 | 关门 | 母 | 密封 | pig (sum: 0.22),正式 | 母 | 关门 | 挑选 | 密封 (sum: 0.17)
QA held-out example,VAL_QA_000, ,101,<|AUDIO|>, | . | . | er | 正式 (sum: 0.33),30,er | - |  |  |  (sum: 0.44), | er | 挑选 | 正式 | ing (sum: 0.21),挑选 | er |  | 正式 | ing (sum: 0.12),挑选 | 整理 | 开出 | 关门 | er (sum: 0.10)
QA held-out example,VAL_QA_000, ,106,<|AUDIO|>,二 |  |  | 也不 | soup (sum: 0.16),0,<|0.00|> | onResume | 倔 | phanumeric | 因为他 (sum: 0.33),<|0.00|> | 可能是 |  | 有一位 | 樱花 (sum: 0.99),<|0.00|> | 遗忘 | 违规 | }$/ | 争夺 (sum: 0.46),}$/ | 恰当 | 智力 | 舍 | 是一座 (sum: 0.06)
QA held-out example,VAL_QA_000, ,106,<|AUDIO|>,二 |  |  | 也不 | soup (sum: 0.16),2,倔 | onResume | 因为他 | phanumeric | 孤 (sum: 0.16),<|0.00|> | amp | 工人 | 可能是 | 最大的 (sum: 1.00),<|0.00|> | }$/ | 扩 | 压抑 | 举行了 (sum: 0.99),<|0.00|> | }$/ | 导 | 不影响 | 扩 (sum: 0.18)
QA held-out example,VAL_QA_000, ,106,<|AUDIO|>,二 |  |  | 也不 | soup (sum: 0.16),4,倔 | onResume | phanumeric | 因为他 | aph (sum: 0.16),<|0.00|> | 特点是 | 最大的 | alpha |  (sum: 0.70),<|0.00|> | 最大的 | 事宜 | }$/ | 扩 (sum: 0.46),<|0.00|> | }$/ | 导 | 鐵 | 阍 (sum: 0.09)
QA held-out example,VAL_QA_000, ,106,<|AUDIO|>,二 |  |  | 也不 | soup (sum: 0.16),6,倔 | phanumeric | aph | 自信 | 因为他 (sum: 0.17),<|0.00|> | 特点是 | 最大的 | 协议 | <|0.01|> (sum: 0.99),<|0.00|> | 最大的 | 事宜 | 压抑 | 导 (sum: 0.96),<|0.00|> | 导 | 扩 | }$/ | 不影响 (sum: 0.44)
QA held-out example,VAL_QA_000, ,106,<|AUDIO|>,二 |  |  | 也不 | soup (sum: 0.16),8,phanumeric | 倔 | aph | 因为他 | 自信 (sum: 0.13),<|0.00|> | 深知 | 最大的 | 事宜 | 阡 (sum: 1.00),<|0.00|> | 事宜 | 导 | 特点是 | 厌恶 (sum: 1.00),<|0.00|> | 导 | 扩 | 压抑 | 浮 (sum: 1.00)
QA held-out example,VAL_QA_000, ,106,<|AUDIO|>,二 |  |  | 也不 | soup (sum: 0.16),10,倔 | 忽视 | 晞 | aph | 呼唤 (sum: 0.10),<|0.00|> | 分明 | 的记忆 | 厌恶 | 事宜 (sum: 0.99),<|0.00|> | 憎 | 穿衣 | 事宜 | 炭 (sum: 1.00),<|0.00|> | 扩 | 浮 | 憎 | sigmoid (sum: 0.99)
QA held-out example,VAL_QA_000, ,106,<|AUDIO|>,二 |  |  | 也不 | soup (sum: 0.16),12,aph | 忽视 | .currentTarget | sigmoid | 自信 (sum: 0.10),<|0.00|> | 穿衣 | 分明 | 庞 | 特点是 (sum: 0.96),<|0.00|> | 穿衣 | 压抑 | 特点是 | 浮 (sum: 0.99),<|0.00|> | sigmoid | 浮 | 扩 | 岸 (sum: 0.98)
QA held-out example,VAL_QA_000, ,106,<|AUDIO|>,二 |  |  | 也不 | soup (sum: 0.16),14,aph | 棺 | sigmoid | 倔 | 岸 (sum: 0.08),<|0.00|> | 特点是 | 穿衣 | 春天 | 岸 (sum: 0.98),<|0.00|> | GX | 岸 | 导 | 特点是 (sum: 0.98),<|0.00|> | sigmoid | 扩 | ivo | GX (sum: 0.91)
QA held-out example,VAL_QA_000, ,106,<|AUDIO|>,二 |  |  | 也不 | soup (sum: 0.16),16,aph | 岸 | 呼唤 | 倔 | 寻 (sum: 0.19),<|0.00|> | bpm | 特点是 | 岸 | 春天 (sum: 0.96),<|0.00|> | 岸 | 特点是 | 事宜 | 导 (sum: 0.94),<|0.00|> | 扩 | sigmoid | 岸 | ivo (sum: 0.76)
QA held-out example,VAL_QA_000, ,106,<|AUDIO|>,二 |  |  | 也不 | soup (sum: 0.16),18,岸 | aph | 呼唤 | 带来了 | 寻 (sum: 0.25),<|0.00|> | 一笔 | 岸 | 特点是 | 剧本 (sum: 0.72),<|0.00|> | 岸 | 剧本 | 特点是 | 导 (sum: 0.43),<|0.00|> | 扩 | 导 | 赞同 | 合作 (sum: 0.15)
QA held-out example,VAL_QA_000, ,106,<|AUDIO|>,二 |  |  | 也不 | soup (sum: 0.16),20,ido | 岸 | aph | 温暖 | 带来了 (sum: 0.20),<|0.00|> | 一笔 | 渣 | 偏 | 春天 (sum: 0.56),<|0.00|> | 橡胶 | 岸 | 渣 | 一笔 (sum: 0.17),扩 | <|0.00|> | 赞同 | 岸 | 丹 (sum: 0.09)
QA held-out example,VAL_QA_000, ,106,<|AUDIO|>,二 |  |  | 也不 | soup (sum: 0.16),22,ido | 它的 | 温暖 | 路人 | 偏 (sum: 0.24),<|0.00|> | 憎 | 带来了 | 偏 | 孤儿 (sum: 0.84),<|0.00|> | 孤儿 | 合作 | 憎 | 偏 (sum: 0.25),扩 | 赞同 | 昆明 | <|0.00|> | 合作 (sum: 0.12)
QA held-out example,VAL_QA_000, ,106,<|AUDIO|>,二 |  |  | 也不 | soup (sum: 0.16),24,它的 | 二 | 温暖 | ido | 都不 (sum: 0.27),孤儿 | 憎 | 带来了 | 产 | 春天 (sum: 0.24),孤儿 | 二 | 憎 | 带来了 | 扩 (sum: 0.10),扩 | 二 | 夹 | 赞同 | 孤儿 (sum: 0.06)
QA held-out example,VAL_QA_000, ,106,<|AUDIO|>,二 |  |  | 也不 | soup (sum: 0.16),26,正 | 它的 | 都不 | 1 | ido (sum: 0.19),孤儿 | 廊 | 暇 | 同情 | 吹 (sum: 0.11),孤儿 | 吹 | 赞同 | 廊 | 天气 (sum: 0.08),吹 | 夹 | 扩 | 孤儿 | 赞同 (sum: 0.07)
QA held-out example,VAL_QA_000, ,106,<|AUDIO|>,二 |  |  | 也不 | soup (sum: 0.16),28,正 | Ne | 都不 | s | 二 (sum: 0.29),孤儿 | Ne | 二 | 正 | 清华 (sum: 0.15),孤儿 | 二 | 正 | 不在乎 | Ne (sum: 0.10),夹 | 二 | 不在乎 | 孤儿 | 正 (sum: 0.08)
QA held-out example,VAL_QA_000, ,106,<|AUDIO|>,二 |  |  | 也不 | soup (sum: 0.16),30,s |  |  | Ne | 正 (sum: 0.20),Ne |  |  |  | s (sum: 0.15),Ne |  |  | 二 | s (sum: 0.09),不在乎 | 都不 | 二 | Ne |  (sum: 0.05)
QA held-out example,VAL_QA_000, ,111,<|AUDIO|>,current | statement | to | <|im_end|> | and (sum: 0.12),0,<|0.01|> | <|4.07|> | 致癌 | <|4.11|> | 也算 (sum: 0.26),或者是 | 乐观 | 可能是 | 就在 | 洗干净 (sum: 0.23),或者是 | <|0.00|> | 用户提供 | 乐观 | 遗忘 (sum: 0.13),sóc | tako | <|im_end|> | <|0.00|> | 用户提供 (sum: 0.06)
QA held-out example,VAL_QA_000, ,111,<|AUDIO|>,current | statement | to | <|im_end|> | and (sum: 0.12),2,<|0.01|> | 致癌 | <|4.07|> | 小麦 | <|4.11|> (sum: 0.37),乐观 | 那样 | 声响 | 场 | 或者是 (sum: 0.12),彈 | 乐观 | 声响 | работка | 的那一 (sum: 0.09),Use | 貝 | 快樂 | 彈 | tako (sum: 0.07)
QA held-out example,VAL_QA_000, ,111,<|AUDIO|>,current | statement | to | <|im_end|> | and (sum: 0.12),4,<|0.01|> | 致癌 | 导弹 | 小麦 | 词 (sum: 0.27),那样 | 刚好 | 显示 | ics | 场 (sum: 0.10),彈 | 煦 | 喱 | 貝 | 乐观 (sum: 0.06),貝 | 煦 | tako | 逊 | Use (sum: 0.05)
QA held-out example,VAL_QA_000, ,111,<|AUDIO|>,current | statement | to | <|im_end|> | and (sum: 0.12),6,ics | <|0.01|> | 词 | 致癌 | 小麦 (sum: 0.25),垒 | ics | 官员 | 做的事 | 那样 (sum: 0.17),煦 | ics | 极 | 乐观 | 亏 (sum: 0.07),貝 | 煦 | tako | <|im_end|> | 逊 (sum: 0.07)
QA held-out example,VAL_QA_000, ,111,<|AUDIO|>,current | statement | to | <|im_end|> | and (sum: 0.12),8,词 | ics | 致癌 | <|0.01|> | 小麦 (sum: 0.14),不可能 | 垒 | ics | 官员 | 洗手 (sum: 0.15),ics | 垒 | 抗体 | 无意 | 不见 (sum: 0.09),不见 | 无意 | ći | 抗体 | 忌 (sum: 0.05)
QA held-out example,VAL_QA_000, ,111,<|AUDIO|>,current | statement | to | <|im_end|> | and (sum: 0.12),10,词 | ics | 导弹 | 致癌 | 小麦 (sum: 0.10),不可能 | 洗手 | 官员 | 它的 | 其它 (sum: 0.21),抗体 | 官员 | 不可能 | 它的 | 估算 (sum: 0.07),无意 | 忌 | 輔 | ivo | 出轨 (sum: 0.05)
QA held-out example,VAL_QA_000, ,111,<|AUDIO|>,current | statement | to | <|im_end|> | and (sum: 0.12),12,词 | insky | 糖 | 全民 | 的形象 (sum: 0.10),官员 | 睫毛 | 吃什么 | 抗体 | 职场 (sum: 0.08),抗体 | 睫毛 | 而后 | 官员 | 敏锐 (sum: 0.06),不容 | 而后 | 輔 | 出轨 | .responseText (sum: 0.03)
QA held-out example,VAL_QA_000, ,111,<|AUDIO|>,current | statement | to | <|im_end|> | and (sum: 0.12),14,insky | 全民 | 小麦 | 导弹 | 糖 (sum: 0.08),官员 | 谢 | 推动 | 其它 | 职场 (sum: 0.08),抗体 | 官员 | 增值 | 出轨 | 也可能 (sum: 0.06),出轨 | MagicMock | 便是 | $conn | 而后 (sum: 0.04)
QA held-out example,VAL_QA_000, ,111,<|AUDIO|>,current | statement | to | <|im_end|> | and (sum: 0.12),16,防腐 | path | 糖 | . | 导弹 (sum: 0.09),抗体 | 职场 | 一笔 | 灵敏 | 其它 (sum: 0.07),抗体 | 嗅 | 之事 | ics | 孤立 (sum: 0.06),MagicMock | 嗅 | 抗体 | 吸取 | DATED (sum: 0.04)
QA held-out example,VAL_QA_000, ,111,<|AUDIO|>,current | statement | to | <|im_end|> | and (sum: 0.12),18,- | 防腐 | 路 | . | 工厂 (sum: 0.10),ics | 抗体 | 之外 | 必不可少 | 推动 (sum: 0.05),ics | 事 | 抗体 | 感情 | 必 (sum: 0.05),MagicMock | 事 | 合适 | ics | _pro (sum: 0.04)
QA held-out example,VAL_QA_000, ,111,<|AUDIO|>,current | statement | to | <|im_end|> | and (sum: 0.12),20, | - | ics | ian | . (sum: 0.33),ics | iable | 感情 | fright | '') (sum: 0.16),ics | als | 合适 | iable | 辅助 (sum: 0.11),ics | als | 不容 | MagicMock | 合适 (sum: 0.04)
QA held-out example,VAL_QA_000, ,111,<|AUDIO|>,current | statement | to | <|im_end|> | and (sum: 0.12),22,- |  | . | _ | 辅助 (sum: 0.50),ics | 之事 | . | 官员 | 必 (sum: 0.29),ics | 合适 | 之事 | 必 | 辅助 (sum: 0.15),合适 | 辅助 | <|im_end|> | ics | MagicMock (sum: 0.08)
QA held-out example,VAL_QA_000, ,111,<|AUDIO|>,current | statement | to | <|im_end|> | and (sum: 0.12),24, | - | . | / | _ (sum: 0.69),ics | 之事 | . | 使得 | 事 (sum: 0.22),ics | 之事 | 事 | 合适 | 使得 (sum: 0.10),事 | 合适 | <|im_end|> | 制 | 之事 (sum: 0.05)
QA held-out example,VAL_QA_000, ,111,<|AUDIO|>,current | statement | to | <|im_end|> | and (sum: 0.12),26,- |  | . | / | 9 (sum: 0.82),ics | 使得 | 地面 | 逻辑 | 泡泡 (sum: 0.09),ics | 使得 | 地面 | 逻辑 | 官 (sum: 0.05),合适 | 事 | 导 | 官 | 物 (sum: 0.03)
QA held-out example,VAL_QA_000, ,111,<|AUDIO|>,current | statement | to | <|im_end|> | and (sum: 0.12),28,- |  | . | / | o (sum: 0.84),Pig | 地面 | ics | pig | t (sum: 0.08),Pig | 辅助 | 地面 | pig | <|im_end|> (sum: 0.06),辅助 | <|im_end|> | Pig | pig | 差距 (sum: 0.06)
QA held-out example,VAL_QA_000, ,111,<|AUDIO|>,current | statement | to | <|im_end|> | and (sum: 0.12),30,o | and | Earth | to | 地面 (sum: 0.09),o | to | and | in | a (sum: 0.30),<|im_end|> | to | pig | o | and (sum: 0.16),<|im_end|> | pig | 差距 | Pig | statement (sum: 0.13)
QA held-out example,VAL_QA_000, ,116,<|AUDIO|>, |  | <|im_end|> | 标签 | tag (sum: 0.36),0,同 | 盼 | � | 后者 | andon (sum: 0.13),掌声 | 歌声 | 呐 | 笑声 | 乐观 (sum: 0.19),掌声 | 歌声 | 笑声 | 也许是 | 的声音 (sum: 0.17),用户提供 | Ukr | 做梦 | 反转 | zg (sum: 0.05)
QA held-out example,VAL_QA_000, ,116,<|AUDIO|>, |  | <|im_end|> | 标签 | tag (sum: 0.36),2,同 | � | 后者 | andon | 盼 (sum: 0.12),掌声 | 乐观 | 呐 | 反腐倡廉 | 一个人 (sum: 0.27),做不到 | 乐观 | 也许是 | 掌声 | >'. (sum: 0.09),adecimal | PROTO | \e | 从根本上 | allback (sum: 0.05)
QA held-out example,VAL_QA_000, ,116,<|AUDIO|>, |  | <|im_end|> | 标签 | tag (sum: 0.36),4,同 | � | 初步 | 周围的 | andon (sum: 0.11),呐 | 乐观 | 掌声 | 和个人 | 反腐倡廉 (sum: 0.22),ural | 也许是 | 做不到 | 做梦 | 掌声 (sum: 0.05),绩 | 用户提供 | >'. | 也许是 | ural (sum: 0.04)
QA held-out example,VAL_QA_000, ,116,<|AUDIO|>, |  | <|im_end|> | 标签 | tag (sum: 0.36),6,同 | 周围的 | 无比 | 保险 | � (sum: 0.13),乐观 | 呐 | 掌声 | 为人 | 太平 (sum: 0.13),掌声 | 也许是 | 乐观 | 欢呼 | ural (sum: 0.07),用户提供 | 煦 | 也许是 | >'. | 绩 (sum: 0.04)
QA held-out example,VAL_QA_000, ,116,<|AUDIO|>, |  | <|im_end|> | 标签 | tag (sum: 0.36),8,初步 | 同 | 力求 | 周围的 | 表明 (sum: 0.14),哄 | 反腐倡廉 | 掌声 | 做不到 | 呐 (sum: 0.11),哄 | 斯基 | 做梦 | 做不到 | 无意 (sum: 0.15),做梦 | 斯基 | 哄 | 做不到 | 无意 (sum: 0.14)
QA held-out example,VAL_QA_000, ,116,<|AUDIO|>, |  | <|im_end|> | 标签 | tag (sum: 0.36),10,初步 | 小麦 | 周围的 | BufferedWriter | rewards (sum: 0.11),做梦 | 写字 | 哄 | 也可能 | 它 (sum: 0.13),做梦 | 斯基 | 做不到 | 哄 | Leap (sum: 0.27),做梦 | 斯基 | 他人 | 小麦 | 员 (sum: 0.22)
QA held-out example,VAL_QA_000, ,116,<|AUDIO|>, |  | <|im_end|> | 标签 | tag (sum: 0.36),12,初步 | ar | 周围的 | kiện | 社会主义 (sum: 0.13),写字 | 也可能 | Leap | 哄 | clock (sum: 0.16),斯基 | 做梦 | 哄 | Leap | 也可能 (sum: 0.13),斯基 | 做梦 | 他人 | 挤 | 哄 (sum: 0.18)
QA held-out example,VAL_QA_000, ,116,<|AUDIO|>, |  | <|im_end|> | 标签 | tag (sum: 0.36),14,ar | 初步 | 周围的 | 者 | upside (sum: 0.16),写字 | 蜂蜜 | 的结果 | 也可能 | Leap (sum: 0.10),斯基 | 蜂蜜 | al | 他人 | Leap (sum: 0.13),斯基 | 挤 | 他人 | ar | 'utilisateur (sum: 0.14)
QA held-out example,VAL_QA_000, ,116,<|AUDIO|>, |  | <|im_end|> | 标签 | tag (sum: 0.36),16,者 | ian | 必然 | ar | 本身的 (sum: 0.16),al | 感情 | 蜂蜜 | 也可能 | 整体 (sum: 0.08),斯基 | 感情 | al | 蜂蜜 | 做不到 (sum: 0.13),斯基 | 'utilisateur | 挤 | 的一部分 | DATED (sum: 0.21)
QA held-out example,VAL_QA_000, ,116,<|AUDIO|>, |  | <|im_end|> | 标签 | tag (sum: 0.36),18,者 | 谈 | 必然 | 谓 | yang (sum: 0.10),感情 | al | 也可能 | 相对 | 写字 (sum: 0.07),斯基 | al | 感情 | 蜂蜜 | 违法 (sum: 0.10),斯基 | perror | ting | uality | al (sum: 0.12)
QA held-out example,VAL_QA_000, ,116,<|AUDIO|>, |  | <|im_end|> | 标签 | tag (sum: 0.36),20,ian | ar | ing | yes | yes (sum: 0.23),ar | 相对 | ity | al | 肯定 (sum: 0.10),ar | 斯基 | ial | al | 可能是 (sum: 0.13),斯基 | ian | ial | bond | ar (sum: 0.16)
QA held-out example,VAL_QA_000, ,116,<|AUDIO|>, |  | <|im_end|> | 标签 | tag (sum: 0.36),22,s | ian | 谈 | or | yes (sum: 0.54),ar | ial | 别人的 | ian | 谈 (sum: 0.10),ian | ar | ial | 别人的 | 谈 (sum: 0.14),ian | ar | 斯基 | 觉得自己 | ial (sum: 0.13)
QA held-out example,VAL_QA_000, ,116,<|AUDIO|>, |  | <|im_end|> | 标签 | tag (sum: 0.36),24,s | ian | - | or | / (sum: 0.30),ian | ial | ar | ics | or (sum: 0.21),ian | ial | ar | ics | 提及 (sum: 0.26),ian | ar | 分区 | ial | 掌 (sum: 0.19)
QA held-out example,VAL_QA_000, ,116,<|AUDIO|>, |  | <|im_end|> | 标签 | tag (sum: 0.36),26,s | - | / | er | . (sum: 0.54),ian | ial | ics | ar | 地面 (sum: 0.24),ian | ial | 地面 | ar | ics (sum: 0.28),ian | 地面 | ial | ar | ing (sum: 0.23)
QA held-out example,VAL_QA_000, ,116,<|AUDIO|>, |  | <|im_end|> | 标签 | tag (sum: 0.36),28,s | - | . |  | / (sum: 0.78), | s | 论 | ing | 栖 (sum: 0.16),论 | 地面 | ian |  | s (sum: 0.11),论 | ian | 地面 | <|im_end|> | _tick (sum: 0.10)
QA held-out example,VAL_QA_000, ,116,<|AUDIO|>, |  | <|im_end|> | 标签 | tag (sum: 0.36),30,s | 标签 |  |  | end (sum: 0.26), |  | . | end | <|im_end|> (sum: 0.46),<|im_end|> |  |  | 标签 | end (sum: 0.34),<|im_end|> | 标签 |  | 论 | Tags (sum: 0.38)
QA held-out example,VAL_QA_000, ,121,<|AUDIO|>,_h |  | _d | _status | _p (sum: 0.08),0,<|0.01|> | <|0.03|> | bserv | 褶 | 偻 (sum: 0.76),歌声 | 掌声 | 音 | sound | 祝贺 (sum: 0.55),歌声 | 做梦 | 掌声 | 音 | 他人 (sum: 0.34),做梦 | 勤劳 | 迹 | [System | 观 (sum: 0.14)
QA held-out example,VAL_QA_000, ,121,<|AUDIO|>,_h |  | _d | _status | _p (sum: 0.08),2,<|0.01|> | <|0.03|> | arching | 偻 | bserv (sum: 0.71),掌声 | 祝贺 | 后台 | 勤劳 | 反腐倡廉 (sum: 0.38),做梦 | 勤劳 | 歌声 | 掌声 | 蚀 (sum: 0.19),做梦 | 勤劳 | 删除 | [System | 蚀 (sum: 0.07)
QA held-out example,VAL_QA_000, ,121,<|AUDIO|>,_h |  | _d | _status | _p (sum: 0.08),4,<|0.01|> | <|0.03|> | 褶 | arching | 常态化 (sum: 0.68),掌声 | 哥 | 祝贺 | 太平 | 人脸 (sum: 0.15),做梦 | 勤劳 | 歌声 | 掌声 | 敢于 (sum: 0.10),做梦 | 勤劳 | 迹 | 颗粒 | 歌声 (sum: 0.09)
QA held-out example,VAL_QA_000, ,121,<|AUDIO|>,_h |  | _d | _status | _p (sum: 0.08),6,<|0.01|> | <|0.03|> | <|0.07|> | arching | 褶 (sum: 0.77),掌声 | 哥 | 太平 | 作为一种 | 地球上 (sum: 0.16),做梦 | 歌声 | 勤劳 | 叠 | 掌声 (sum: 0.14),迹 | 做梦 | 勤劳 | 歌声 | Variety (sum: 0.09)
